ITEM_ID,Year,Month,Day,Hours,Minutes,sec,type,quantity,price,time
176426308,2024,6,14,16,47,11,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,12,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,28,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,30,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,31,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,32,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,33,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,35,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,36,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,37,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,39,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,40,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,41,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,42,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,44,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,45,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,46,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,48,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,56,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,57,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,47,59,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,48,0,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,48,1,SellOrder,1,"45,25 pуб.",1718372822
176426308,2024,6,14,16,48,2,SellOrder,1,"45,25 pуб.",1718372822
