ITEM_ID,Year,Month,Day,Hours,Minutes,sec,type,quantity,price,time
176427483,2024,6,14,16,45,45,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,45,46,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,45,47,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,45,48,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,45,50,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,45,51,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,45,52,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,45,53,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,45,55,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,45,56,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,45,57,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,45,59,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,46,0,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,46,1,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,46,2,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,46,3,BuyOrderCancel,1,"114,07 pуб.",1718372740
176427483,2024,6,14,16,46,20,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,21,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,22,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,24,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,25,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,26,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,27,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,28,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,30,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,31,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,32,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,33,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,35,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,36,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,37,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,39,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,47,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,49,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,51,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,52,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,53,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,54,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,56,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,57,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,58,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,46,59,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,0,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,2,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,3,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,4,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,5,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,6,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,8,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,9,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,10,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,11,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,13,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,29,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,31,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,32,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,33,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,35,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,36,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,37,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,39,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,40,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,41,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,42,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,43,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,45,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,47,46,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,2,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,3,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,5,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,6,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,7,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,9,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,10,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,11,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,12,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,13,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,15,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,16,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,17,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,18,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,19,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,28,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,36,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,37,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,39,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,40,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,41,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,42,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,43,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,44,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,46,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,47,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,48,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,49,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,51,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,48,59,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,49,0,SellOrder,1,"616,44 pуб.",1718372773
176427483,2024,6,14,16,49,2,SellOrder,1,"616,44 pуб.",1718372773
