ITEM_ID,Year,Month,Day,Hours,Minutes,sec,type,quantity,price,time
176429186,2024,6,14,16,45,45,SellOrder,1,"6,99 pуб.",1718372740
176429186,2024,6,14,16,45,45,SellOrder,1,"6,70 pуб.",1718372740
176429186,2024,6,14,16,45,45,BuyOrderMulti,26,"5,55 pуб.",1718372741
176429186,2024,6,14,16,45,45,SellOrder,1,"7,08 pуб.",1718372741
176429186,2024,6,14,16,45,45,BuyOrder,1,"6,70 pуб.",1718372741
176429186,2024,6,14,16,45,45,SellOrder,1,"6,99 pуб.",1718372741
176429186,2024,6,14,16,45,45,SellOrder,1,"6,99 pуб.",1718372742
176429186,2024,6,14,16,45,45,SellOrder,1,"6,99 pуб.",1718372743
176429186,2024,6,14,16,45,45,SellOrder,1,"6,99 pуб.",1718372744
176429186,2024,6,14,16,45,46,SellOrder,1,"6,99 pуб.",1718372740
176429186,2024,6,14,16,45,46,SellOrder,1,"6,70 pуб.",1718372740
176429186,2024,6,14,16,45,46,BuyOrderMulti,26,"5,55 pуб.",1718372741
176429186,2024,6,14,16,45,46,SellOrder,1,"7,08 pуб.",1718372741
176429186,2024,6,14,16,45,46,BuyOrder,1,"6,70 pуб.",1718372741
176429186,2024,6,14,16,45,46,SellOrder,1,"6,99 pуб.",1718372741
176429186,2024,6,14,16,45,46,SellOrder,1,"6,99 pуб.",1718372742
176429186,2024,6,14,16,45,46,SellOrder,1,"6,99 pуб.",1718372743
176429186,2024,6,14,16,45,46,SellOrder,1,"6,99 pуб.",1718372744
176429186,2024,6,14,16,45,47,SellOrder,1,"6,99 pуб.",1718372740
176429186,2024,6,14,16,45,47,SellOrder,1,"6,70 pуб.",1718372740
176429186,2024,6,14,16,45,47,BuyOrderMulti,26,"5,55 pуб.",1718372741
176429186,2024,6,14,16,45,47,SellOrder,1,"7,08 pуб.",1718372741
176429186,2024,6,14,16,45,47,BuyOrder,1,"6,70 pуб.",1718372741
176429186,2024,6,14,16,45,47,SellOrder,1,"6,99 pуб.",1718372741
176429186,2024,6,14,16,45,47,SellOrder,1,"6,99 pуб.",1718372742
176429186,2024,6,14,16,45,47,SellOrder,1,"6,99 pуб.",1718372743
176429186,2024,6,14,16,45,47,SellOrder,1,"6,99 pуб.",1718372744
176429186,2024,6,14,16,45,49,SellOrder,1,"11,31 pуб.",1718372745
176429186,2024,6,14,16,45,49,SellOrder,1,"6,99 pуб.",1718372745
176429186,2024,6,14,16,45,49,SellOrder,1,"11,31 pуб.",1718372746
176429186,2024,6,14,16,45,49,BuyOrderMulti,5,"7,02 pуб.",1718372746
176429186,2024,6,14,16,45,49,SellOrder,1,"11,31 pуб.",1718372746
176429186,2024,6,14,16,45,49,BuyOrder,1,"7,08 pуб.",1718372746
176429186,2024,6,14,16,45,49,SellOrder,1,"6,99 pуб.",1718372746
176429186,2024,6,14,16,45,49,BuyOrder,1,"7,08 pуб.",1718372746
176429186,2024,6,14,16,45,49,BuyOrder,1,"7,08 pуб.",1718372747
176429186,2024,6,14,16,45,49,BuyOrder,1,"7,08 pуб.",1718372747
176429186,2024,6,14,16,45,49,BuyOrder,1,"7,08 pуб.",1718372747
176429186,2024,6,14,16,45,49,SellOrder,1,"11,31 pуб.",1718372747
176429186,2024,6,14,16,45,49,SellOrder,1,"11,31 pуб.",1718372747
176429186,2024,6,14,16,45,49,SellOrder,1,"6,99 pуб.",1718372747
176429186,2024,6,14,16,45,49,BuyOrder,1,"6,99 pуб.",1718372748
176429186,2024,6,14,16,45,49,SellOrder,1,"11,31 pуб.",1718372748
176429186,2024,6,14,16,45,49,SellOrder,1,"6,99 pуб.",1718372749
176429186,2024,6,14,16,45,49,SellOrder,1,"11,31 pуб.",1718372749
176429186,2024,6,14,16,45,49,SellOrder,1,"11,31 pуб.",1718372749
176429186,2024,6,14,16,45,50,SellOrder,1,"6,99 pуб.",1718372740
176429186,2024,6,14,16,45,50,SellOrder,1,"6,70 pуб.",1718372740
176429186,2024,6,14,16,45,50,BuyOrderMulti,26,"5,55 pуб.",1718372741
176429186,2024,6,14,16,45,50,SellOrder,1,"7,08 pуб.",1718372741
176429186,2024,6,14,16,45,50,BuyOrder,1,"6,70 pуб.",1718372741
176429186,2024,6,14,16,45,50,SellOrder,1,"6,99 pуб.",1718372741
176429186,2024,6,14,16,45,50,SellOrder,1,"6,99 pуб.",1718372742
176429186,2024,6,14,16,45,50,SellOrder,1,"6,99 pуб.",1718372743
176429186,2024,6,14,16,45,50,SellOrder,1,"6,99 pуб.",1718372744
176429186,2024,6,14,16,45,51,SellOrder,1,"11,31 pуб.",1718372745
176429186,2024,6,14,16,45,51,SellOrder,1,"6,99 pуб.",1718372745
176429186,2024,6,14,16,45,51,SellOrder,1,"11,31 pуб.",1718372746
176429186,2024,6,14,16,45,51,BuyOrderMulti,5,"7,02 pуб.",1718372746
176429186,2024,6,14,16,45,51,SellOrder,1,"11,31 pуб.",1718372746
176429186,2024,6,14,16,45,51,BuyOrder,1,"7,08 pуб.",1718372746
176429186,2024,6,14,16,45,51,SellOrder,1,"6,99 pуб.",1718372746
176429186,2024,6,14,16,45,51,BuyOrder,1,"7,08 pуб.",1718372746
176429186,2024,6,14,16,45,51,BuyOrder,1,"7,08 pуб.",1718372747
176429186,2024,6,14,16,45,51,BuyOrder,1,"7,08 pуб.",1718372747
176429186,2024,6,14,16,45,51,BuyOrder,1,"7,08 pуб.",1718372747
176429186,2024,6,14,16,45,51,SellOrder,1,"11,31 pуб.",1718372747
176429186,2024,6,14,16,45,51,SellOrder,1,"11,31 pуб.",1718372747
176429186,2024,6,14,16,45,51,SellOrder,1,"6,99 pуб.",1718372747
176429186,2024,6,14,16,45,51,BuyOrder,1,"6,99 pуб.",1718372748
176429186,2024,6,14,16,45,51,SellOrder,1,"11,31 pуб.",1718372748
176429186,2024,6,14,16,45,51,SellOrder,1,"6,99 pуб.",1718372749
176429186,2024,6,14,16,45,51,SellOrder,1,"11,31 pуб.",1718372749
176429186,2024,6,14,16,45,51,SellOrder,1,"11,31 pуб.",1718372749
176429186,2024,6,14,16,45,52,SellOrder,1,"11,31 pуб.",1718372745
176429186,2024,6,14,16,45,52,SellOrder,1,"6,99 pуб.",1718372745
176429186,2024,6,14,16,45,52,SellOrder,1,"11,31 pуб.",1718372746
176429186,2024,6,14,16,45,52,BuyOrderMulti,5,"7,02 pуб.",1718372746
176429186,2024,6,14,16,45,52,SellOrder,1,"11,31 pуб.",1718372746
176429186,2024,6,14,16,45,52,BuyOrder,1,"7,08 pуб.",1718372746
176429186,2024,6,14,16,45,52,SellOrder,1,"6,99 pуб.",1718372746
176429186,2024,6,14,16,45,52,BuyOrder,1,"7,08 pуб.",1718372746
176429186,2024,6,14,16,45,52,BuyOrder,1,"7,08 pуб.",1718372747
176429186,2024,6,14,16,45,52,BuyOrder,1,"7,08 pуб.",1718372747
176429186,2024,6,14,16,45,52,BuyOrder,1,"7,08 pуб.",1718372747
176429186,2024,6,14,16,45,52,SellOrder,1,"11,31 pуб.",1718372747
176429186,2024,6,14,16,45,52,SellOrder,1,"11,31 pуб.",1718372747
176429186,2024,6,14,16,45,52,SellOrder,1,"6,99 pуб.",1718372747
176429186,2024,6,14,16,45,52,BuyOrder,1,"6,99 pуб.",1718372748
176429186,2024,6,14,16,45,52,SellOrder,1,"11,31 pуб.",1718372748
176429186,2024,6,14,16,45,52,SellOrder,1,"6,99 pуб.",1718372749
176429186,2024,6,14,16,45,52,SellOrder,1,"11,31 pуб.",1718372749
176429186,2024,6,14,16,45,52,SellOrder,1,"11,31 pуб.",1718372749
176429186,2024,6,14,16,45,54,SellOrder,1,"6,99 pуб.",1718372740
176429186,2024,6,14,16,45,54,SellOrder,1,"6,70 pуб.",1718372740
176429186,2024,6,14,16,45,54,BuyOrderMulti,26,"5,55 pуб.",1718372741
176429186,2024,6,14,16,45,54,SellOrder,1,"7,08 pуб.",1718372741
176429186,2024,6,14,16,45,54,BuyOrder,1,"6,70 pуб.",1718372741
176429186,2024,6,14,16,45,54,SellOrder,1,"6,99 pуб.",1718372741
176429186,2024,6,14,16,45,54,SellOrder,1,"6,99 pуб.",1718372742
176429186,2024,6,14,16,45,54,SellOrder,1,"6,99 pуб.",1718372743
176429186,2024,6,14,16,45,54,SellOrder,1,"6,99 pуб.",1718372744
176429186,2024,6,14,16,45,55,SellOrder,1,"11,31 pуб.",1718372745
176429186,2024,6,14,16,45,55,SellOrder,1,"6,99 pуб.",1718372745
176429186,2024,6,14,16,45,55,SellOrder,1,"11,31 pуб.",1718372746
176429186,2024,6,14,16,45,55,BuyOrderMulti,5,"7,02 pуб.",1718372746
176429186,2024,6,14,16,45,55,SellOrder,1,"11,31 pуб.",1718372746
176429186,2024,6,14,16,45,55,BuyOrder,1,"7,08 pуб.",1718372746
176429186,2024,6,14,16,45,55,SellOrder,1,"6,99 pуб.",1718372746
176429186,2024,6,14,16,45,55,BuyOrder,1,"7,08 pуб.",1718372746
176429186,2024,6,14,16,45,55,BuyOrder,1,"7,08 pуб.",1718372747
176429186,2024,6,14,16,45,55,BuyOrder,1,"7,08 pуб.",1718372747
176429186,2024,6,14,16,45,55,BuyOrder,1,"7,08 pуб.",1718372747
176429186,2024,6,14,16,45,55,SellOrder,1,"11,31 pуб.",1718372747
176429186,2024,6,14,16,45,55,SellOrder,1,"11,31 pуб.",1718372747
176429186,2024,6,14,16,45,55,SellOrder,1,"6,99 pуб.",1718372747
176429186,2024,6,14,16,45,55,BuyOrder,1,"6,99 pуб.",1718372748
176429186,2024,6,14,16,45,55,SellOrder,1,"11,31 pуб.",1718372748
176429186,2024,6,14,16,45,55,SellOrder,1,"6,99 pуб.",1718372749
176429186,2024,6,14,16,45,55,SellOrder,1,"11,31 pуб.",1718372749
176429186,2024,6,14,16,45,55,SellOrder,1,"11,31 pуб.",1718372749
176429186,2024,6,14,16,45,56,SellOrder,1,"11,31 pуб.",1718372745
176429186,2024,6,14,16,45,56,SellOrder,1,"6,99 pуб.",1718372745
176429186,2024,6,14,16,45,56,SellOrder,1,"11,31 pуб.",1718372746
176429186,2024,6,14,16,45,56,BuyOrderMulti,5,"7,02 pуб.",1718372746
176429186,2024,6,14,16,45,56,SellOrder,1,"11,31 pуб.",1718372746
176429186,2024,6,14,16,45,56,BuyOrder,1,"7,08 pуб.",1718372746
176429186,2024,6,14,16,45,56,SellOrder,1,"6,99 pуб.",1718372746
176429186,2024,6,14,16,45,56,BuyOrder,1,"7,08 pуб.",1718372746
176429186,2024,6,14,16,45,56,BuyOrder,1,"7,08 pуб.",1718372747
