ITEM_ID,Year,Month,Day,Hours,Minutes,sec,type,quantity,price,time
176427836,2024,6,14,16,45,46,SellOrder,1,"11,19 pуб.",1718372739
176427836,2024,6,14,16,45,46,BuyOrder,1,"11,19 pуб.",1718372739
176427836,2024,6,14,16,45,46,BuyOrder,1,"12,50 pуб.",1718372740
176427836,2024,6,14,16,45,47,SellOrder,1,"11,19 pуб.",1718372739
176427836,2024,6,14,16,45,47,BuyOrder,1,"11,19 pуб.",1718372739
176427836,2024,6,14,16,45,47,BuyOrder,1,"12,50 pуб.",1718372740
176427836,2024,6,14,16,45,49,SellOrder,1,"12,60 pуб.",1718372745
176427836,2024,6,14,16,45,49,SellOrder,1,"11,19 pуб.",1718372746
176427836,2024,6,14,16,45,49,BuyOrder,1,"11,19 pуб.",1718372747
176427836,2024,6,14,16,45,49,SellOrder,1,11 pуб.,1718372747
176427836,2024,6,14,16,45,49,BuyOrder,1,11 pуб.,1718372748
176427836,2024,6,14,16,45,49,BuyOrderMulti,5,"12,21 pуб.",1718372748
176427836,2024,6,14,16,45,49,SellOrder,1,"12,60 pуб.",1718372749
176427836,2024,6,14,16,45,49,BuyOrder,1,"12,50 pуб.",1718372749
176427836,2024,6,14,16,45,49,BuyOrderMulti,5,"12,32 pуб.",1718372749
176427836,2024,6,14,16,45,50,SellOrder,1,"12,60 pуб.",1718372745
176427836,2024,6,14,16,45,50,SellOrder,1,"11,19 pуб.",1718372746
176427836,2024,6,14,16,45,50,BuyOrder,1,"11,19 pуб.",1718372747
176427836,2024,6,14,16,45,50,SellOrder,1,11 pуб.,1718372747
176427836,2024,6,14,16,45,50,BuyOrder,1,11 pуб.,1718372748
176427836,2024,6,14,16,45,50,BuyOrderMulti,5,"12,21 pуб.",1718372748
176427836,2024,6,14,16,45,50,SellOrder,1,"12,60 pуб.",1718372749
176427836,2024,6,14,16,45,50,BuyOrder,1,"12,50 pуб.",1718372749
176427836,2024,6,14,16,45,50,BuyOrderMulti,5,"12,32 pуб.",1718372749
176427836,2024,6,14,16,45,51,SellOrder,1,"11,19 pуб.",1718372739
176427836,2024,6,14,16,45,51,BuyOrder,1,"11,19 pуб.",1718372739
176427836,2024,6,14,16,45,51,BuyOrder,1,"12,50 pуб.",1718372740
176427836,2024,6,14,16,45,52,SellOrder,1,"12,60 pуб.",1718372745
176427836,2024,6,14,16,45,52,SellOrder,1,"11,19 pуб.",1718372746
176427836,2024,6,14,16,45,52,BuyOrder,1,"11,19 pуб.",1718372747
176427836,2024,6,14,16,45,52,SellOrder,1,11 pуб.,1718372747
176427836,2024,6,14,16,45,52,BuyOrder,1,11 pуб.,1718372748
176427836,2024,6,14,16,45,52,BuyOrderMulti,5,"12,21 pуб.",1718372748
176427836,2024,6,14,16,45,52,SellOrder,1,"12,60 pуб.",1718372749
176427836,2024,6,14,16,45,52,BuyOrder,1,"12,50 pуб.",1718372749
176427836,2024,6,14,16,45,52,BuyOrderMulti,5,"12,32 pуб.",1718372749
176427836,2024,6,14,16,45,54,SellOrder,1,"12,60 pуб.",1718372745
176427836,2024,6,14,16,45,54,SellOrder,1,"11,19 pуб.",1718372746
176427836,2024,6,14,16,45,54,BuyOrder,1,"11,19 pуб.",1718372747
176427836,2024,6,14,16,45,54,SellOrder,1,11 pуб.,1718372747
176427836,2024,6,14,16,45,54,BuyOrder,1,11 pуб.,1718372748
176427836,2024,6,14,16,45,54,BuyOrderMulti,5,"12,21 pуб.",1718372748
176427836,2024,6,14,16,45,54,SellOrder,1,"12,60 pуб.",1718372749
176427836,2024,6,14,16,45,54,BuyOrder,1,"12,50 pуб.",1718372749
176427836,2024,6,14,16,45,54,BuyOrderMulti,5,"12,32 pуб.",1718372749
176427836,2024,6,14,16,45,55,SellOrder,1,"12,60 pуб.",1718372745
176427836,2024,6,14,16,45,55,SellOrder,1,"11,19 pуб.",1718372746
176427836,2024,6,14,16,45,55,BuyOrder,1,"11,19 pуб.",1718372747
176427836,2024,6,14,16,45,55,SellOrder,1,11 pуб.,1718372747
176427836,2024,6,14,16,45,55,BuyOrder,1,11 pуб.,1718372748
176427836,2024,6,14,16,45,55,BuyOrderMulti,5,"12,21 pуб.",1718372748
176427836,2024,6,14,16,45,55,SellOrder,1,"12,60 pуб.",1718372749
176427836,2024,6,14,16,45,55,BuyOrder,1,"12,50 pуб.",1718372749
176427836,2024,6,14,16,45,55,BuyOrderMulti,5,"12,32 pуб.",1718372749
176427836,2024,6,14,16,45,56,SellOrder,1,"12,60 pуб.",1718372745
176427836,2024,6,14,16,45,56,SellOrder,1,"11,19 pуб.",1718372746
176427836,2024,6,14,16,45,56,BuyOrder,1,"11,19 pуб.",1718372747
176427836,2024,6,14,16,45,56,SellOrder,1,11 pуб.,1718372747
176427836,2024,6,14,16,45,56,BuyOrder,1,11 pуб.,1718372748
176427836,2024,6,14,16,45,56,BuyOrderMulti,5,"12,21 pуб.",1718372748
176427836,2024,6,14,16,45,56,SellOrder,1,"12,60 pуб.",1718372749
176427836,2024,6,14,16,45,56,BuyOrder,1,"12,50 pуб.",1718372749
176427836,2024,6,14,16,45,56,BuyOrderMulti,5,"12,32 pуб.",1718372749
176427836,2024,6,14,16,45,57,SellOrder,1,"12,60 pуб.",1718372745
176427836,2024,6,14,16,45,57,SellOrder,1,"11,19 pуб.",1718372746
176427836,2024,6,14,16,45,57,BuyOrder,1,"11,19 pуб.",1718372747
176427836,2024,6,14,16,45,57,SellOrder,1,11 pуб.,1718372747
176427836,2024,6,14,16,45,57,BuyOrder,1,11 pуб.,1718372748
176427836,2024,6,14,16,45,57,BuyOrderMulti,5,"12,21 pуб.",1718372748
176427836,2024,6,14,16,45,57,SellOrder,1,"12,60 pуб.",1718372749
176427836,2024,6,14,16,45,57,BuyOrder,1,"12,50 pуб.",1718372749
176427836,2024,6,14,16,45,57,BuyOrderMulti,5,"12,32 pуб.",1718372749
176427836,2024,6,14,16,45,59,SellOrder,1,"11,19 pуб.",1718372739
176427836,2024,6,14,16,45,59,BuyOrder,1,"11,19 pуб.",1718372739
176427836,2024,6,14,16,45,59,BuyOrder,1,"12,50 pуб.",1718372740
176427836,2024,6,14,16,46,0,SellOrder,1,"12,60 pуб.",1718372745
176427836,2024,6,14,16,46,0,SellOrder,1,"11,19 pуб.",1718372746
176427836,2024,6,14,16,46,0,BuyOrder,1,"11,19 pуб.",1718372747
176427836,2024,6,14,16,46,0,SellOrder,1,11 pуб.,1718372747
176427836,2024,6,14,16,46,0,BuyOrder,1,11 pуб.,1718372748
176427836,2024,6,14,16,46,0,BuyOrderMulti,5,"12,21 pуб.",1718372748
176427836,2024,6,14,16,46,0,SellOrder,1,"12,60 pуб.",1718372749
176427836,2024,6,14,16,46,0,BuyOrder,1,"12,50 pуб.",1718372749
176427836,2024,6,14,16,46,0,BuyOrderMulti,5,"12,32 pуб.",1718372749
176427836,2024,6,14,16,46,1,SellOrder,1,"12,60 pуб.",1718372745
176427836,2024,6,14,16,46,1,SellOrder,1,"11,19 pуб.",1718372746
176427836,2024,6,14,16,46,1,BuyOrder,1,"11,19 pуб.",1718372747
176427836,2024,6,14,16,46,1,SellOrder,1,11 pуб.,1718372747
176427836,2024,6,14,16,46,1,BuyOrder,1,11 pуб.,1718372748
176427836,2024,6,14,16,46,1,BuyOrderMulti,5,"12,21 pуб.",1718372748
176427836,2024,6,14,16,46,1,SellOrder,1,"12,60 pуб.",1718372749
176427836,2024,6,14,16,46,1,BuyOrder,1,"12,50 pуб.",1718372749
176427836,2024,6,14,16,46,1,BuyOrderMulti,5,"12,32 pуб.",1718372749
176427836,2024,6,14,16,46,2,SellOrder,1,"12,60 pуб.",1718372745
176427836,2024,6,14,16,46,2,SellOrder,1,"11,19 pуб.",1718372746
176427836,2024,6,14,16,46,2,BuyOrder,1,"11,19 pуб.",1718372747
176427836,2024,6,14,16,46,2,SellOrder,1,11 pуб.,1718372747
176427836,2024,6,14,16,46,2,BuyOrder,1,11 pуб.,1718372748
176427836,2024,6,14,16,46,2,BuyOrderMulti,5,"12,21 pуб.",1718372748
176427836,2024,6,14,16,46,2,SellOrder,1,"12,60 pуб.",1718372749
176427836,2024,6,14,16,46,2,BuyOrder,1,"12,50 pуб.",1718372749
176427836,2024,6,14,16,46,2,BuyOrderMulti,5,"12,32 pуб.",1718372749
176427836,2024,6,14,16,46,4,SellOrder,1,"12,60 pуб.",1718372745
176427836,2024,6,14,16,46,4,SellOrder,1,"11,19 pуб.",1718372746
176427836,2024,6,14,16,46,4,BuyOrder,1,"11,19 pуб.",1718372747
