ITEM_ID,Year,Month,Day,Hours,Minutes,sec,type,quantity,price,time
176429018,2024,6,14,16,45,46,SellOrder,1,"13,31 pуб.",1718372738
176429018,2024,6,14,16,45,46,BuyOrder,1,"13,31 pуб.",1718372739
176429018,2024,6,14,16,45,47,SellOrder,1,"13,31 pуб.",1718372744
176429018,2024,6,14,16,45,47,SellOrder,1,"14,17 pуб.",1718372745
176429018,2024,6,14,16,45,49,SellOrder,1,"13,31 pуб.",1718372744
176429018,2024,6,14,16,45,49,SellOrder,1,"14,17 pуб.",1718372745
176429018,2024,6,14,16,45,50,SellOrder,1,"13,31 pуб.",1718372744
176429018,2024,6,14,16,45,50,SellOrder,1,"14,17 pуб.",1718372745
176429018,2024,6,14,16,45,51,SellOrder,1,"13,31 pуб.",1718372744
176429018,2024,6,14,16,45,51,SellOrder,1,"14,17 pуб.",1718372745
176429018,2024,6,14,16,45,52,SellOrder,1,"13,31 pуб.",1718372738
176429018,2024,6,14,16,45,52,BuyOrder,1,"13,31 pуб.",1718372739
176429018,2024,6,14,16,45,53,SellOrder,1,"13,31 pуб.",1718372738
176429018,2024,6,14,16,45,53,BuyOrder,1,"13,31 pуб.",1718372739
176429018,2024,6,14,16,45,55,SellOrder,1,"13,46 pуб.",1718372749
176429018,2024,6,14,16,45,55,SellOrder,1,"13,31 pуб.",1718372750
176429018,2024,6,14,16,45,55,BuyOrderMulti,3,"13,50 pуб.",1718372751
176429018,2024,6,14,16,45,55,BuyOrder,1,"13,46 pуб.",1718372751
176429018,2024,6,14,16,45,55,BuyOrder,1,"13,31 pуб.",1718372751
176429018,2024,6,14,16,45,55,BuyOrder,1,"13,31 pуб.",1718372751
176429018,2024,6,14,16,45,56,SellOrder,1,"13,46 pуб.",1718372749
176429018,2024,6,14,16,45,56,SellOrder,1,"13,31 pуб.",1718372750
176429018,2024,6,14,16,45,56,BuyOrderMulti,3,"13,50 pуб.",1718372751
176429018,2024,6,14,16,45,56,BuyOrder,1,"13,46 pуб.",1718372751
