ITEM_ID,Year,Month,Day,Hours,Minutes,sec,type,quantity,price,time
176427166,2024,6,14,16,45,46,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,45,46,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,45,47,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,45,47,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,45,48,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,45,48,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,45,50,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,45,50,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,45,51,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,45,51,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,45,52,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,45,52,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,45,53,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,45,53,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,45,54,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,45,54,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,45,56,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,45,56,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,45,57,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,45,57,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,45,58,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,45,58,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,45,59,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,45,59,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,46,1,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,46,1,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,46,2,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,46,2,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,46,3,SellOrder,1,"61,79 pуб.",1718372723
176427166,2024,6,14,16,46,3,BuyOrder,1,"28,35 pуб.",1718372727
176427166,2024,6,14,16,46,4,SellOrder,1,"28,35 pуб.",1718372761
176427166,2024,6,14,16,46,21,SellOrder,1,"28,35 pуб.",1718372761
176427166,2024,6,14,16,46,22,SellOrder,1,"28,35 pуб.",1718372761
176427166,2024,6,14,16,46,23,SellOrder,1,"28,35 pуб.",1718372761
176427166,2024,6,14,16,46,24,BuyOrder,1,"28,34 pуб.",1718372778
176427166,2024,6,14,16,46,24,BuyOrder,1,"28,35 pуб.",1718372778
176427166,2024,6,14,16,46,25,SellOrder,1,"28,35 pуб.",1718372761
176427166,2024,6,14,16,46,27,BuyOrder,1,"28,34 pуб.",1718372778
176427166,2024,6,14,16,46,27,BuyOrder,1,"28,35 pуб.",1718372778
176427166,2024,6,14,16,46,28,SellOrder,1,"27,21 pуб.",1718372785
176427166,2024,6,14,16,46,28,SellOrder,1,"27,34 pуб.",1718372787
176427166,2024,6,14,16,46,29,SellOrder,1,"28,35 pуб.",1718372761
176427166,2024,6,14,16,46,30,BuyOrder,1,"28,34 pуб.",1718372778
176427166,2024,6,14,16,46,30,BuyOrder,1,"28,35 pуб.",1718372778
176427166,2024,6,14,16,46,32,SellOrder,1,"27,21 pуб.",1718372785
